source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp
3312197934506930944,63.890922806874194,15.706163930174665,21.98884310674368,0.0194268,1131.8818,120.46690653191756,-23.2509911470314,10.433477,1.5646591
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,0.1721149,129.94432,107.5257715587816,-36.20007001971977,3.2804532,1.2369773
3410505784542875008,69.72843914206969,19.18206486939419,20.064564960840617,0.02156436,930.45026,92.78665865775896,-34.55281295070087,12.897306,2.501134
3311906770084019712,64.3677423441332,14.900983314066778,20.282956302607197,0.015809147,1282.9886,105.84047506258158,-17.3536926911853,13.256185,2.5939026
3404812685132622592,72.64131131574948,15.08334362058648,20.50299348150385,0.17893784,114.58166,84.96745471098987,-21.361928883826053,7.5717564,0.8872652
3309540170088830464,68.49438499286096,15.16352719505778,20.64126832294862,0.6075161,33.976494,108.03672531476836,-33.11013701066008,8.2856655,1.0252385
3409968703177094656,72.6791513167426,19.304039539979595,20.70328973906425,0.045141537,458.63058,84.9145994149893,-40.17797418715114,15.452219,3.2287626
50327297200978176,60.91324437950776,19.45486430705512,20.95167537165959,0.019205533,1090.9187,122.05525386120502,-33.3379810764895,9.780697,1.2687778
49520255665123328,64.87462537982385,21.75371096399956,21.031458216917265,0.022780646,923.21606,109.5106954935432,-38.926687346325366,12.847304,2.5429764
3306007129990778368,66.7015509438664,10.87104212376382,21.159358865398456,0.39524114,53.535313,84.59769361862016,-3.291155368253534,9.099008,1.2703705
3311038666998173184,65.84974595899124,14.427849817287893,21.16004577091608,0.21195878,99.83095,110.94351874539676,-21.13552582176292,13.543492,2.9259453
3314212068010812032,67.37695672528574,17.863022648846673,21.438554423234333,0.022946548,934.28235,106.1192327332723,-32.02855957789507,6.797135,0.60004234
3304337251002413952,62.11165709792025,12.191797632139169,21.58431663010373,0.017492065,1233.949,119.48704471307887,-10.952029796356811,10.703841,1.6431818
3314294771901304192,68.48159725897497,18.38062040059367,21.587850129123968,0.031458754,686.2271,103.7944137257437,-32.46346394321611,14.972231,3.0574532
3312904233289409152,67.25111621738195,16.346213879024717,21.632519360189345,0.018340891,1179.4694,105.1068878388032,-27.317100539736167,13.074519,2.6452227
47109438983082496,60.72188035526808,18.407175984900785,21.87325614936264,0.029881796,731.9927,128.3302332396565,-29.46830346216534,13.841202,2.9892673
3393284752392701312,74.9350682786819,15.916600609120549,22.37712890348192,0.02620532,853.91547,85.06808408172753,-29.655281713804747,6.6445017,0.59449005
3292663564251652608,70.21731447772568,9.087582929941526,22.405532749019123,0.029280003,765.2162,99.09717155355074,-4.953315603889033,14.790501,3.0172787
46498282316394240,59.92594336936887,16.940633327085227,22.560717858850875,0.02530618,891.5102,123.82777850729224,-53.27810329742692,12.6925535,2.3502245
3406284725043872256,71.81276693698982,17.33030105619859,22.66234471257312,0.13159236,172.21626,94.689063237666,-30.63102624878202,17.2498,4.140005
149089760932648448,65.10245031957996,23.93685344061156,22.812869643460235,0.3042268,74.9864,130.10634885277975,-27.88603843824469,19.10023,3.5567684
45142206521351552,61.92552108068629,15.16268590666018,22.850537135218374,0.028883275,791.1339,127.74418003865536,-23.238637670992127,5.984928,0.50674057
3307992336891315968,69.96285291527285,12.72840639889554,22.89849594744865,0.021388963,1070.5753,102.516875225343,-16.16321848160308,9.665218,1.2807331
145293181643038208,66.58045411387285,21.468743547714656,20.73851328551254,0.034980223,592.86395,105.14685435985736,-40.66028703373777,15.070739,3.0800104
3313842529024545664,65.85493019594335,16.777147465731876,20.79504603398395,0.07085363,293.49304,106.9709172238661,-26.24746920701244,5.573977,0.40038252
52640154268714496,62.6567580129737,21.60249726909654,20.892283396147388,0.059335656,352.10333,115.19239408765912,-40.68301842682513,16.29227,3.521925
47965443143743488,66.23851281426906,19.04185483625785,21.338379524598544,0.23165676,92.11205,102.36768706396188,-34.70863371403945,5.881098,0.53017616
145727729255780736,66.57745017375387,22.813375430212517,21.74857378818941,0.16727245,130.01886,107.9496006092343,-46.1191144632254,4.228601,0.40032077
3312899491645515776,67.37958519537817,16.244692315734465,21.81806190139089,0.020506015,1063.9835,104.46346593636034,-21.071062521463688,9.932404,1.3727016
47715063730746880,64.64158211986751,18.36458359057584,21.82099846468514,0.03812726,572.3201,116.93174979094714,-31.225844936308956,14.589073,3.028245
3312951748510907648,67.49102855410932,16.67271469531208,21.918833298371936,0.016625928,1318.3525,106.76090585888043,-28.325579500310205,8.859189,1.0197
3312281669189449472,64.5808484916205,16.08822764431631,22.242729901750533,0.015430937,1441.4375,118.80159677568072,-23.34002380212081,9.294652,1.1461821
3310857011357831936,66.85088845612013,14.11857201972296,22.33738497873375,0.023417866,953.86084,108.56474654944674,-18.051971998953,14.462616,2.9582796
3311804515502788352,63.27395214948896,15.247700118856342,22.357247280357765,0.03077869,726.3872,122.44950869749096,-18.603451879024888,14.355454,2.9613495
3308269757418376576,68.9525756160403,13.287966114514596,20.29581116307245,0.018649504,1088.2761,94.57335248251292,-18.538719825755333,13.615199,2.729537
3405988677241799040,72.50336213922736,16.4119404233141,20.322504046614675,0.022058612,921.29565,84.04476903905963,-27.012353757670663,10.180463,1.3848972
3310876802567157248,66.85605547720428,14.260578556388577,20.42227991360521,0.19219771,106.25662,102.45836199187342,-19.956020786554035,10.026131,1.33076
3313526556869575296,66.20070596676636,15.874649203665436,20.67833275816717,0.30507854,67.780365,100.34452068045356,-12.269188261040467,11.324224,1.9229269
151312419393052032,67.29629284165766,26.246508186399712,20.914300970803517,0.016899796,1237.5475,103.1185834592628,-55.48239469099442,12.055849,2.1427555
47982794811614080,66.08777664103502,19.180615222151253,21.221541356846625,0.032064047,661.8485,107.33819741939575,-37.70735951451041,15.132381,3.058339
3307516660672931584,68.77368125958311,13.173594071494676,21.412135174332253,0.019940645,1073.7935,100.72156144527855,-16.62055111378016,13.70326,2.8682575
3313285110990793472,68.48680175601453,16.86893699017762,21.48256636168679,0.020551529,1045.3025,102.05202469721355,-28.39885970028468,13.742438,2.7609415
3313653894061044224,65.99690955661914,16.721465710411213,21.74597706160512,0.025943754,838.197,108.74205842614374,-24.43100030064956,11.733229,2.0506887
3312744219988782720,67.16608051054888,15.870784455320392,21.81251596251546,0.37348384,58.402836,106.14776250704207,-20.293824952737538,3.3779078,0.39932775
