source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
11996466430060928,55.61094004497884,9.53189935938799,0.8155489195957726,0.20248005,4.0277987,0.12011992645225471,0.20193912,-0.8191259607131323,0.17239156,18.328543,1.9414425
11996633933271680,55.58550692985264,9.523389220845381,1.9866298230399195,0.33680376,5.898479,14.427674138998722,0.35496846,-12.28263253291815,0.2789088,19.24324,2.820341
11997527285118848,55.553805418360625,9.56127658344302,2.3045265264140697,0.32562253,7.0772943,2.0051148881140826,0.34157816,-19.481051009937644,0.24992627,19.045073,2.8874817
12001586031130752,55.942012910280084,9.445190015005215,1.0550648726382437,0.030033767,35.129288,-3.740357754931052,0.03557209,-11.62686531879419,0.027169546,14.7078,1.0099449
12002200209948032,55.96826216511652,9.497494548985333,2.6047254379467804,1.154872,2.2554235,4.1253968599815085,1.0044898,-32.71130292497454,0.9562197,20.371138,2.530674
12004914629177728,55.90129794968461,9.498249942458608,-0.3793643720103995,1.106571,-0.3428288,2.282204282409679,1.1354868,-0.3900972997263763,1.0517492,20.375948,1.1793385
12004948988917376,55.88166751878416,9.501487780903776,0.03256689242204926,0.44582498,0.07304861,11.35449183781476,0.43119818,-0.8875487493805928,0.34279227,19.27745,2.002079
12007148012173440,56.064842758455804,9.503328540771603,0.510536215237004,0.32185346,1.5862381,6.457207607614983,0.38288787,-2.9512861939664092,0.24841762,19.202156,2.2475243
12007324107429504,56.112391231398306,9.509596904635236,0.48672331052005446,0.06907934,7.04586,12.158160752527758,0.078780435,-2.244712937880122,0.05479991,16.686453,1.016283
12007766491661952,56.02532685141064,9.489507475539073,1.234189660280093,0.14628284,8.437009,-10.207747403306485,0.15626846,-12.123016702389043,0.11313204,18.074287,1.9327812
12007869568305792,56.0373945351392,9.511921418201188,3.2102040460373455,1.0702076,2.9996088,-2.839070049346233,1.2422514,-15.28085793382484,0.8234774,20.48016,2.2977371
12008526698509824,56.08555815166722,9.563859017643757,,,,,,,,21.008888,1.7265301
12009523130922112,56.20615666022412,9.587818092959001,,,,,,,,21.672033,1.9106083
12009965510733824,56.12787202264068,9.565219686985875,1.0050659166027396,0.3947884,2.5458343,18.15056363194382,0.41871542,3.0333493794792306,0.2861028,19.446049,2.163128
12011309837119488,56.00768460564922,9.560345545699386,,,,,,,,21.459738,2.0231438
12011477339221248,55.98120378285525,9.561961287533245,0.9023090682871147,0.19724976,4.5744495,-0.9123048958911448,0.2297153,-1.9170357770908037,0.1804805,18.431847,1.8468723
12011928310660224,56.02609184051729,9.593398891724744,1.3307383884392294,0.6771987,1.9650635,3.302324238875995,0.8201854,4.820649580222168,0.65041757,19.911728,2.593645
12012100111059968,56.02470072429415,9.612667283691541,1.7777970270635093,0.024870995,71.480736,-4.463413168026188,0.031031758,5.407598122641273,0.02333477,14.653279,1.2309408
12012576850860416,55.94853916536692,9.605949623956926,-0.23607165595778729,0.3094172,-0.7629559,0.1277433392724498,0.35451743,-1.2233292422479645,0.2773253,18.986088,1.140585
12012817369034240,55.98148438890861,9.626661626905081,0.470734092166561,0.31082577,1.514463,17.75783237139373,0.381549,4.529082440218331,0.29532865,19.146107,2.1792126
12013848161195136,56.12914150575935,9.660040498571394,1.4727110820311344,0.42453924,3.4689634,-1.165478608959594,0.53404623,-5.033082249626474,0.3629006,19.792543,2.3837185
12015428709178368,56.07588062048553,9.731901838379128,1.7177934625817022,0.15429372,11.133269,-4.872692042063092,0.18803939,-13.42783808610422,0.15943216,18.258467,2.296444
12015531787970816,55.71867602782988,9.462006719725832,0.466375584934593,0.54924107,0.84912723,-0.5461700557234959,0.61043054,-1.7024741146493862,0.53342396,19.861225,1.5556488
12016429438135296,55.76785128509766,9.531602895768922,0.28838899062047524,0.1442834,1.9987676,-1.1730193861555671,0.16615622,-7.364807887941482,0.12988217,17.834139,1.2844734
12018147425022848,55.79871558334414,9.567572121212315,0.6962818167704445,0.04681526,14.872967,23.030165928272837,0.053964548,-1.160047442549483,0.039966658,15.754747,1.1687031
12019173920314624,55.76518664734493,9.60354770752583,0.11647803819205646,0.22227132,0.5240354,1.301620125275118,0.2117267,-1.206598609549595,0.16384761,18.383307,1.2202377
12019281296328704,55.77325226057521,9.621165217862977,0.3028240641629556,0.027416602,11.04528,-0.3067850646640394,0.031927343,-2.2410807000541775,0.022538826,14.384619,1.4851418
12020239071999488,55.62047662726744,9.564642614276027,2.5744875219076127,0.029187948,88.20379,22.06928394594541,0.032124806,5.065223530940292,0.022797417,14.691347,1.4616222
12021716540967680,55.64849708836516,9.62736186197428,0.5489502225561331,0.64935213,0.84538144,-0.6927861345902555,0.7724572,-7.5785601429667615,0.57206935,20.005732,2.2142754
12022369375999360,55.71473336012289,9.630984479757304,2.6232758842625965,0.7919968,3.3122303,2.437487164749233,0.8338792,-8.326363141365578,0.6218699,20.071411,2.2529373
12022442392527488,55.708046170849286,9.643589291855498,0.5303384376346383,1.1215187,0.47287524,0.8633002749457561,1.2130086,-1.203184119705129,0.78808093,20.130962,2.2796268
12022476752087680,55.7192443874042,9.644921052142108,,,,,,,,21.471973,2.044384
12023709405820416,55.72329279428782,9.675509355414349,2.094773593947979,0.52495146,3.9904137,30.530469113267078,0.46848735,-34.34045254447681,0.41695836,19.475084,3.0103836
12026080228066048,55.93397043320475,9.709699503303339,-0.37342037796177346,0.2702875,-1.3815672,-2.5397772118926607,0.32438913,-3.5645427623840664,0.2467434,19.024504,1.2208061
12026148947543808,55.91880544618304,9.713232167906215,0.22112410011855063,0.78977334,0.27998424,2.6820364706755684,0.9506963,-2.2881995994390665,0.77827233,20.310057,1.673027
12028627145251072,55.98282934098029,9.816802465923276,,,,,,,,20.794992,2.0930214
12029035165566208,55.78652586057164,9.710787812453583,0.8901887234184793,0.56991696,1.5619621,-0.019272203988485115,0.6176344,-3.494185138799709,0.48777568,19.96342,1.6786633
12032814738235904,55.89482668285486,9.856014480390275,2.806163277658793,1.2545104,2.2368593,-7.817428360856393,1.4947909,-15.430005140635044,1.2597895,20.669409,1.8126202
12032922112441728,55.90045030492415,9.874832398285701,13.106868997895516,0.04698024,278.98685,94.15649452525554,0.053239666,72.72046698146308,0.042246282,15.918819,2.9430742
12035842690249344,55.33724552388153,9.432258374099682,0.2032991569087395,0.36979908,0.5497557,0.6538481712779587,0.48174375,-2.9179135235407294,0.38702565,19.598461,1.954443
12036044552775296,55.351095653356154,9.44500313410768,,,,,,,,20.769844,2.1532822
12037663756331264,55.11724308017407,9.403975091468022,0.25562634599462725,0.07512275,3.402782,-1.5132876118327818,0.079295196,-2.0238926377834834,0.06405615,16.938519,1.1467266
