source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
3391472581135459840,76.79835829889386,13.600894899134964,7.197228015048762,0.01452843,495.38925,5.693201965366139,64.18641368645598,12.3997965,1.2807236,1.0348889
3294356812158428544,70.47164913141386,11.586414735481894,7.197969070550587,0.024123084,298.3851,54.39077527352148,-53.109336307352166,14.3705225,2.0661983,0.9949757
150535751867636736,65.17178481098384,26.066727022864786,7.215238775177593,0.24749799,29.152716,39.86570440222191,-2.7099431666645843,18.80486,3.2281342,1.1068631
3307849537817830400,66.99027328244063,13.971841234536718,7.218631963681617,2.0993514,3.4385056,6.135473892076174,-3.2195230489180875,20.884388,1.6271286,1.1342509
3405030216636988928,72.46013993573489,15.497683922458124,7.224263956071606,0.020921353,345.3058,-14.648947002235209,-33.52215593395328,14.241393,1.909648,1.0256971
150394675077432832,64.49784080809175,25.357781038057272,7.226410477678568,0.17387846,41.560127,1.3306797832108397,-14.06188971367845,17.98083,4.0258865,1.034556
51542498067778688,58.297682347956695,20.61573012240281,7.250524222389981,0.06272849,115.58583,-11.880737609007916,-92.82459909746339,13.271127,1.7890148,4.6790247
3392769768634035456,74.81689072631396,14.732186017748052,7.256372296046507,0.1751006,41.441162,21.943565565002736,-89.4003316696675,17.813095,3.1269245,0.96425074
147139227305701504,72.74961138579275,24.836438772268757,7.256766840144158,1.6141018,4.4958544,-5.123754766984325,8.75087285466477,20.684736,2.4746056,3.13939
52804531257705088,63.22389796126359,22.443856644360153,7.262393133337766,0.014517954,500.23532,0.47983084892912586,-25.72768026571467,12.907947,1.6639385,0.90268546
145864274855233664,67.71100856516038,22.747645719947045,7.268371732515059,0.03107912,233.86671,-5.640582110885644,-67.16142328865756,14.804659,2.4199781,1.1910678
149157720199891840,64.97817872060352,24.252786100191887,7.2760711699151015,0.28178263,25.821573,5.708574754381294,-23.25572605872713,18.790215,3.4713917,1.050225
3314096378771949824,67.6372792996593,17.177940102617693,7.276319179423306,0.06134857,118.60618,6.26293822399713,-20.57807226125622,16.214272,2.8407173,1.0744286
3310872851197150592,66.45072799020947,14.168110517191122,7.276977422978107,0.015276467,476.3521,70.73044400413025,-51.01852563676194,10.143456,0.8251152,0.8777799
3311467412108737280,64.2409491261167,14.419729047356784,7.290285262725417,0.8912775,8.179591,7.511153057723863,-2.8512558830028163,19.038788,,1.7236353
45994190593779072,62.543546465181514,17.220697019206252,7.29751505645741,0.10464672,69.73477,64.41127342123833,-62.1262911909902,17.406563,2.9575424,1.0114539
3312397079254463616,64.68538623032201,16.90983695188263,7.299652293344198,0.08848202,82.4987,32.589095394532976,18.999570938898458,17.15094,3.0163765,1.0209701
3295715224415703936,72.87115065320266,12.192335172805704,7.301702432530705,0.04943181,147.71263,7.006989641175328,-24.539819595615704,15.527789,3.0159159,1.0976514
50656119897210752,60.25108092620611,20.53786778019784,7.302434200489274,0.0942629,77.4688,44.200911409387324,-18.71100630955172,17.049812,3.213355,1.0558995
47028998538754560,60.97606893204335,17.879599382748534,7.304590768743448,1.3020772,5.609952,48.4344101802841,19.90837301245275,20.497442,2.5249424,1.1388365
3407286689375015680,75.12076925550504,18.04982474015824,7.308927005598259,0.42334074,17.264881,7.110441737156383,-7.9119602543728424,18.137947,3.0803928,1.5323061
3418524935162792576,75.46706994675719,22.95789179130981,7.309845871602753,0.69739425,10.481655,-0.46949136084152643,-1.2578957277366012,17.765362,1.282423,3.8767173
3413512914484595456,72.86681178612518,23.54377957375617,7.328278569743728,0.10463425,70.037094,-9.372132408993487,-26.113667958924616,16.085667,2.8257847,1.9672698
3408812021240510720,76.81070070391937,20.33347595316794,7.331229802730884,0.06581819,111.38607,-21.066138597474982,-31.890109287879174,16.580875,2.773694,1.036083
3306216419453975808,69.13479556362776,11.06693213918862,7.331370059882296,0.02825968,259.42862,16.055127779508627,-50.34465108825544,14.519012,2.2377396,1.0768157
3409002030592757504,75.26458182590162,20.740971769383567,7.332340483498994,2.1104977,3.4742236,3.273353608267107,-3.5158536205737216,20.483978,2.0529556,1.870149
3408509277584576384,73.53857449637258,19.783697745501833,7.336020699003755,2.5462143,2.8811483,4.685976241121568,-27.573560808295106,20.714182,1.8671837,1.1247592
50016582085025536,59.202977481296024,18.79970815646325,7.346987556442717,2.5604317,2.8694332,5.8170722086086455,-7.891694436942449,20.932875,1.8344536,1.2046373
3410820347948202240,69.49191880608403,20.08434504672787,7.347072422636317,0.03840358,191.31216,-13.879969345918571,-12.377847022933548,15.634077,2.539997,0.99480784
3292789286534991104,71.20202356977316,9.04076881848783,7.348722928466624,0.076998964,95.43925,-3.24092726622514,-112.10853434618733,17.077497,2.9477959,1.033739
3307200997756372608,66.256415719112,12.28514191529544,7.358671528030454,0.03351196,219.58344,83.29862411328345,-42.06247707565669,15.365608,2.396801,1.0587881
3412073619404315776,74.5743880093751,21.315166855532553,7.364246647029776,1.2703673,5.7969427,1.4403619387406996,0.9734136057169538,20.604671,2.3889828,1.2198936
38631276620024704,58.74391889244971,13.497446338392793,7.378723297775566,0.7969102,9.259166,-3.1631599692746812,-4.756033501510536,18.543104,2.1250114,3.4006577
49620689180767488,58.86792713577649,17.53783475090489,7.381052678930625,0.01527746,483.13348,17.055552127752144,-14.831153141860495,12.621063,1.5010443,1.1490241
65349684053273600,59.642486607819095,22.669617630478907,7.386335129308047,0.10598538,69.69202,19.167195056497466,-45.36313189897573,17.253536,3.303854,1.076588
3407486383877582848,75.50932364000687,18.840264162312454,7.392789245954755,0.01683371,439.16577,-4.118284964591468,-44.56813843484107,11.779343,1.1598549,1.0789524
148733897123795968,64.91863066434101,22.909120613218096,7.393617277289714,0.048619565,152.07083,35.53320232733546,4.823473293104231,16.106379,2.7397175,1.0292484
3312645225285254528,68.14034332597974,15.790223942550158,7.395224684005017,2.6877928,2.7514117,10.853868898506125,-7.536418850087885,20.7165,2.0859585,1.4815029
53146651173773952,60.68315115888472,21.935894594516377,7.399084692224642,0.04797394,154.23134,-38.24761276457421,-30.689524899128187,15.870043,2.59696,1.1405475
