source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
64797523056344064,56.28627464077071,22.641631247895923,7.474573378126966,0.06701822,111.530464,22.01370898255459,0.07976792,-46.66100380920937,0.05621266,16.453379,3.0058403
64163242287720448,57.421773552617374,22.944500325032784,7.353422098732257,0.19323528,38.05424,19.51293535457157,0.22801597,-44.85613445942927,0.15463762,18.479889,3.70117
64131150292139648,57.156918510526815,22.769113512032003,7.232192097987376,0.02286525,316.2962,19.031578474328004,0.029613242,-44.591028325201925,0.019023916,13.846435,1.9363937
64127881818726400,57.21023815865205,22.741499471337367,6.987704998321721,0.3545764,19.707191,20.63035008723161,0.42716676,-40.82419998203805,0.2507619,18.939283,3.2447796
64720625961541120,54.95722061120645,23.057154492976068,7.377781072221634,0.077160925,95.61551,21.08794984606338,0.08890826,-44.74821299693124,0.06239279,16.829,3.0872412
64765254965634176,56.10635909696462,22.46369887841194,6.918011736282344,0.24298608,28.470816,19.366422823262543,0.30147806,-43.44289529269164,0.22229719,18.787416,3.4519978
64168705486089216,57.6160313902337,23.06512486371312,7.249398579166355,0.07077046,102.43538,18.265411612126584,0.080318026,-44.09683354582957,0.052526597,16.96899,3.0461369
64128294135554688,57.023886074906926,22.635778085249903,7.267997117214958,0.07013673,103.62611,19.48222424687009,0.0777619,-45.44550891815411,0.054179914,16.372732,2.9875917
64136063734692224,57.361046520859134,22.848352698939507,7.470198853658967,0.061192833,122.07637,19.037363240164904,0.0788235,-45.87916701288922,0.047597684,16.388481,2.8685455
64438841747360768,55.749067726136026,22.42406753171188,7.451832197267993,0.016621763,448.3178,21.407386970466742,0.021107519,-44.39026726135052,0.012865195,13.361495,1.70574
64837242912474624,55.872124314048335,22.73461112565236,7.532518558405384,0.022165086,339.8371,20.07361040924858,0.027618198,-45.96376909847048,0.019842343,8.88526,0.59570026
64438184617001472,55.73439850136928,22.37724568518697,7.094847771842623,0.20001799,35.47105,20.677419395891977,0.23755771,-45.90058591801566,0.13585782,17.829464,3.7243652
64768763955442944,56.360732948219095,22.525409252257425,7.33043869209861,0.053152155,137.91423,19.91612211890953,0.06212655,-44.2544686931443,0.051234093,16.099396,2.7872744
64843805623922688,55.85491728898192,22.895492287024965,7.5264024127197535,0.07351991,102.37231,20.22244223371612,0.08841846,-46.15960948932732,0.062151253,16.934334,3.1049414
64793051994920064,56.46014763230651,22.601424288251373,6.561916579801807,0.85198504,7.7019153,17.71887757442692,0.875891,-40.24545451626351,0.73125947,20.204659,2.6224995
64796045587678208,56.540045869260496,22.710208696532792,6.90376000521074,0.04675031,147.67303,18.73483181267488,0.052902505,-42.97917377907939,0.037813224,15.822847,2.984558
64808204638390912,56.66006365313638,22.91958420691597,7.1525685788631295,0.020364206,351.23236,19.92415292387568,0.022785291,-43.54934665259477,0.017274095,9.306278,0.6573868
64160940185240064,57.57335850579678,22.932883365855528,7.173085965990723,0.1056444,67.8984,18.971190164122525,0.12312416,-42.77271008412554,0.08016963,17.563309,3.4512691
64665203703566848,55.18006539676142,22.83147815980321,7.382203157174722,0.07987329,92.42393,20.699290987858724,0.09736094,-44.36376785538528,0.06424828,16.899952,3.113697
64757425241820800,56.12937625817235,22.25403305470104,6.88545771448969,0.04956211,138.92584,18.885391926771806,0.05707626,-42.64337488462004,0.041062683,15.495378,2.6357393
